DateTime,Temp,Rain
26/07/2019 18:00,16.93,0
26/07/2019 19:00,16.72,0
26/07/2019 20:00,16.58,0
26/07/2019 21:00,16.3,0
26/07/2019 22:00,16.4,0
26/07/2019 23:00,16.15,0
27/07/2019 0:00,15.62,0
27/07/2019 1:00,15.42,0
27/07/2019 2:00,15.38,0
27/07/2019 3:00,15.45,0
27/07/2019 4:00,15.25,0
27/07/2019 5:00,15.13,0
27/07/2019 6:00,14.87,0
27/07/2019 7:00,15.02,0
27/07/2019 8:00,16,0
27/07/2019 9:00,16.35,0
27/07/2019 10:00,16.33,0
27/07/2019 11:00,17.48,0
27/07/2019 12:00,17.65,0.2
27/07/2019 13:00,18.65,0
27/07/2019 14:00,17.82,0
27/07/2019 15:00,17.12,0.8
27/07/2019 16:00,15.52,1
27/07/2019 17:00,14.88,1.2
27/07/2019 18:00,14.33,0.8
27/07/2019 19:00,13.87,1.4
27/07/2019 20:00,13.73,0.6
27/07/2019 21:00,13.83,0.6
27/07/2019 22:00,13.87,0.2
27/07/2019 23:00,14.23,0.2
28/07/2019 0:00,14.17,0
28/07/2019 1:00,14.1,0.2
28/07/2019 2:00,13.6,0
28/07/2019 3:00,13.55,0.2
28/07/2019 4:00,13.95,0
28/07/2019 5:00,14.05,0
28/07/2019 6:00,13.92,0
28/07/2019 7:00,13.77,0
28/07/2019 8:00,13.92,0
28/07/2019 9:00,14.28,0
28/07/2019 10:00,14.22,0
28/07/2019 11:00,14.15,0
28/07/2019 12:00,13.75,0
28/07/2019 13:00,14.03,0
28/07/2019 14:00,13.88,0
28/07/2019 15:00,14.07,0
28/07/2019 16:00,14.33,0
28/07/2019 17:00,14.37,0
28/07/2019 18:00,14.18,0
28/07/2019 19:00,14.17,0
28/07/2019 20:00,14.07,0
28/07/2019 21:00,14.2,0
28/07/2019 22:00,14.2,0
28/07/2019 23:00,14.15,0
29/07/2019 0:00,14.12,0
29/07/2019 1:00,14.03,0
29/07/2019 2:00,13.98,0
29/07/2019 3:00,13.93,0
29/07/2019 4:00,13.78,0
29/07/2019 5:00,13.78,0
29/07/2019 6:00,13.78,0
29/07/2019 7:00,14.18,0
29/07/2019 8:00,15.6,0
29/07/2019 9:00,16.73,0
29/07/2019 10:00,17.93,0
29/07/2019 11:00,18.42,0
29/07/2019 12:00,19.05,0
29/07/2019 13:00,19.25,0
29/07/2019 14:00,19.45,0
29/07/2019 15:00,19,0
29/07/2019 16:00,18.57,0
29/07/2019 17:00,17.62,0
29/07/2019 18:00,16.63,0
29/07/2019 19:00,16.17,0
29/07/2019 20:00,16.03,0
29/07/2019 21:00,15.88,0
29/07/2019 22:00,15.62,0
29/07/2019 23:00,15.47,0
30/07/2019 0:00,15.17,0
30/07/2019 1:00,14.82,0
30/07/2019 2:00,14.5,0
30/07/2019 3:00,14.27,0
30/07/2019 4:00,13.98,0
30/07/2019 5:00,14.05,0
30/07/2019 6:00,14.05,0
30/07/2019 7:00,14.35,0
30/07/2019 8:00,15.63,0
30/07/2019 9:00,16.65,0
30/07/2019 10:00,17.52,0
30/07/2019 11:00,17.58,0
30/07/2019 12:00,18.2,0
30/07/2019 13:00,18.08,0
30/07/2019 14:00,18.23,0
30/07/2019 15:00,17.7,0
30/07/2019 16:00,17.6,0
30/07/2019 17:00,17.22,0
30/07/2019 18:00,16.52,0
30/07/2019 19:00,15.95,0
30/07/2019 20:00,15.55,0
30/07/2019 21:00,15.23,0
30/07/2019 22:00,14.95,0
30/07/2019 23:00,14.6,0
31/07/2019 0:00,14.33,0
31/07/2019 1:00,13.92,0
31/07/2019 2:00,13.47,0
31/07/2019 3:00,13.37,0
31/07/2019 4:00,13.22,0
31/07/2019 5:00,13.17,0
31/07/2019 6:00,13.18,0
31/07/2019 7:00,13.9,0
31/07/2019 8:00,15.6,0
31/07/2019 9:00,16.45,0
31/07/2019 10:00,17.3,0
31/07/2019 11:00,17.92,0
31/07/2019 12:00,18.23,0
31/07/2019 13:00,18.62,0
31/07/2019 14:00,18.73,0
31/07/2019 15:00,18.63,0
31/07/2019 16:00,18.48,0
31/07/2019 17:00,17.63,0
31/07/2019 18:00,16.6,0
31/07/2019 19:00,15.85,0
31/07/2019 20:00,15.67,0
31/07/2019 21:00,15.35,0
31/07/2019 22:00,15.22,0
31/07/2019 23:00,15.15,0
01/08/2019 0:00,14.88,0
01/08/2019 1:00,14.88,0
01/08/2019 2:00,14.83,0
01/08/2019 3:00,14.8,0
01/08/2019 4:00,14.67,0
01/08/2019 5:00,14.57,0
01/08/2019 6:00,14.55,0
01/08/2019 7:00,15.73,0
01/08/2019 8:00,17.8,0
01/08/2019 9:00,19,0
01/08/2019 10:00,19.42,0
01/08/2019 11:00,19.98,0
01/08/2019 12:00,20.8,0
01/08/2019 13:00,21.55,0
01/08/2019 14:00,21.77,0
01/08/2019 15:00,21.7,0
01/08/2019 16:00,20.97,0
01/08/2019 17:00,19.95,0
01/08/2019 18:00,18.32,0
01/08/2019 19:00,17.15,0
01/08/2019 20:00,16.72,0
01/08/2019 21:00,16.2,0
01/08/2019 22:00,15.98,0
01/08/2019 23:00,15.92,0
02/08/2019 0:00,15.43,0
02/08/2019 1:00,14.9,0
02/08/2019 2:00,14.83,0
02/08/2019 3:00,14.47,0
02/08/2019 4:00,13.68,0
02/08/2019 5:00,12.72,0
02/08/2019 6:00,12.42,0
02/08/2019 7:00,14.43,0
02/08/2019 8:00,16.23,0
02/08/2019 9:00,18,0
02/08/2019 10:00,18.8,0
02/08/2019 11:00,18.52,0
02/08/2019 12:00,19.08,0
02/08/2019 13:00,19.92,0
02/08/2019 14:00,20.58,0
02/08/2019 15:00,21.18,0
02/08/2019 16:00,20.88,0
02/08/2019 17:00,19.78,0
02/08/2019 18:00,18.5,0
02/08/2019 19:00,17.85,0
02/08/2019 20:00,17.8,0
02/08/2019 21:00,17.3,0
02/08/2019 22:00,16.78,0
02/08/2019 23:00,16.18,0
03/08/2019 0:00,15.68,0
03/08/2019 1:00,15.68,0
03/08/2019 2:00,15.7,0
03/08/2019 3:00,15.35,0
03/08/2019 4:00,14.87,0.2
03/08/2019 5:00,14.07,1.6
03/08/2019 6:00,14.5,0.6
03/08/2019 7:00,14.13,0.2
03/08/2019 8:00,14.33,0.8
03/08/2019 9:00,14.67,0
03/08/2019 10:00,15.17,0.2
03/08/2019 11:00,15.38,0
03/08/2019 12:00,15.73,0
03/08/2019 13:00,15.73,0
03/08/2019 14:00,15.3,0
03/08/2019 15:00,15.87,0
03/08/2019 16:00,15.98,0
03/08/2019 17:00,16,0
03/08/2019 18:00,15.23,0
03/08/2019 19:00,15.7,0
03/08/2019 20:00,15.77,0
03/08/2019 21:00,15.83,0
03/08/2019 22:00,15.97,0
03/08/2019 23:00,15.97,0
04/08/2019 0:00,15.35,0.2
04/08/2019 1:00,15.35,0
04/08/2019 2:00,15.7,0
04/08/2019 3:00,15.35,0
04/08/2019 4:00,14.07,0.4
04/08/2019 5:00,13.8,0.2
04/08/2019 6:00,14.1,0.4
04/08/2019 7:00,14.32,0.4
04/08/2019 8:00,14.25,0.4
04/08/2019 9:00,14.62,0.4
04/08/2019 10:00,14.83,0.4
04/08/2019 11:00,14.63,0.6
04/08/2019 12:00,14.08,0.8
04/08/2019 13:00,13.9,0.2
04/08/2019 14:00,14.55,0
04/08/2019 15:00,14.33,0
04/08/2019 16:00,14.33,0
04/08/2019 17:00,14.2,0
04/08/2019 18:00,14.15,0
04/08/2019 19:00,14.32,0
04/08/2019 20:00,14.32,0
04/08/2019 21:00,14.53,0
04/08/2019 22:00,14.28,0
04/08/2019 23:00,14.27,0
05/08/2019 0:00,14.1,0
05/08/2019 1:00,14.18,0
05/08/2019 2:00,13.98,0
05/08/2019 3:00,13.98,0
05/08/2019 4:00,13.78,0
05/08/2019 5:00,13.72,0
05/08/2019 6:00,13.78,0
05/08/2019 7:00,14.03,0
05/08/2019 8:00,14.17,0
05/08/2019 9:00,14.5,0
05/08/2019 10:00,14.7,0
05/08/2019 11:00,16.13,0
05/08/2019 12:00,15.73,0
05/08/2019 13:00,15.33,0
05/08/2019 14:00,14.53,0
05/08/2019 15:00,14.4,0
05/08/2019 16:00,14.45,0
05/08/2019 17:00,14.28,0
05/08/2019 18:00,14.2,0
05/08/2019 19:00,14.27,0
05/08/2019 20:00,14.22,0
05/08/2019 21:00,13.97,0
05/08/2019 22:00,13.85,0
05/08/2019 23:00,13.73,0
06/08/2019 0:00,13.63,0
06/08/2019 1:00,13.55,0
06/08/2019 2:00,13.6,0
06/08/2019 3:00,13.65,0
06/08/2019 4:00,13.33,0
06/08/2019 5:00,13.25,0
06/08/2019 6:00,13.35,0
06/08/2019 7:00,13.85,0
06/08/2019 8:00,15.23,0
06/08/2019 9:00,16,0
06/08/2019 10:00,16.93,0
06/08/2019 11:00,17.98,0
06/08/2019 12:00,18.33,0
06/08/2019 13:00,18.62,0
06/08/2019 14:00,18.65,0
06/08/2019 15:00,18.25,0
06/08/2019 16:00,17.87,0
06/08/2019 17:00,17.15,0
06/08/2019 18:00,15.95,0
06/08/2019 19:00,15.75,0
06/08/2019 20:00,15.38,0
06/08/2019 21:00,15.03,0
06/08/2019 22:00,14.67,0
06/08/2019 23:00,14.32,0
07/08/2019 0:00,14.03,0
07/08/2019 1:00,13.92,0
07/08/2019 2:00,13.8,0
07/08/2019 3:00,13.67,0
07/08/2019 4:00,13.87,0
07/08/2019 5:00,14.12,0
07/08/2019 6:00,14.3,0
07/08/2019 7:00,14.92,0
07/08/2019 8:00,16.45,0
07/08/2019 9:00,17.07,0
07/08/2019 10:00,17.85,0
07/08/2019 11:00,18.38,0
07/08/2019 12:00,17.52,0
07/08/2019 13:00,16.9,0
07/08/2019 14:00,16.9,0
07/08/2019 15:00,17.15,0
07/08/2019 16:00,18.03,0
07/08/2019 17:00,17.72,0
07/08/2019 18:00,16.35,0
07/08/2019 19:00,15.48,0
07/08/2019 20:00,15.57,0
07/08/2019 21:00,15.5,0
07/08/2019 22:00,15.22,0
07/08/2019 23:00,14.85,0
08/08/2019 0:00,14.42,0
08/08/2019 1:00,14.13,0
08/08/2019 2:00,13.9,0
08/08/2019 3:00,13.88,0
08/08/2019 4:00,14.17,0
08/08/2019 5:00,14.35,0
08/08/2019 6:00,14.4,0
08/08/2019 7:00,14.77,0
08/08/2019 8:00,16,0
08/08/2019 9:00,17.02,0
08/08/2019 10:00,17.7,0
08/08/2019 11:00,17.55,0
08/08/2019 12:00,17.62,0
08/08/2019 13:00,18.08,0
08/08/2019 14:00,18.32,0
08/08/2019 15:00,18.03,0
08/08/2019 16:00,17.72,0
08/08/2019 17:00,17.72,0
08/08/2019 18:00,16.93,0
08/08/2019 19:00,16.65,0
08/08/2019 20:00,16.42,0
08/08/2019 21:00,16.17,0
08/08/2019 22:00,15.97,0
08/08/2019 23:00,15.82,0
09/08/2019 0:00,15.63,0
09/08/2019 1:00,15.42,0
09/08/2019 2:00,15.17,0
09/08/2019 3:00,14.9,0
09/08/2019 4:00,14.88,0
09/08/2019 5:00,14.87,0
09/08/2019 6:00,14.88,0
09/08/2019 7:00,15.05,0
09/08/2019 8:00,15.68,0
09/08/2019 9:00,16.47,0
09/08/2019 10:00,16.4,0
09/08/2019 11:00,15.88,0
09/08/2019 12:00,16.45,0
09/08/2019 13:00,16.63,0
09/08/2019 14:00,16.62,0
09/08/2019 15:00,17.05,0
09/08/2019 16:00,17.15,0
09/08/2019 17:00,16.5,0
09/08/2019 18:00,16.05,0
09/08/2019 19:00,15.87,0
09/08/2019 20:00,15.75,0
09/08/2019 21:00,15.53,0
09/08/2019 22:00,15.33,0
09/08/2019 23:00,15.33,0
10/08/2019 0:00,15.38,0
10/08/2019 1:00,15.47,0
10/08/2019 2:00,15.37,0
10/08/2019 3:00,15.3,0
10/08/2019 4:00,15.27,0
10/08/2019 5:00,15.25,0
10/08/2019 6:00,15.1,0
10/08/2019 7:00,15.35,0
10/08/2019 8:00,15.93,0
10/08/2019 9:00,15.97,0
10/08/2019 10:00,16.05,0
10/08/2019 11:00,16.18,0
10/08/2019 12:00,16.13,0
10/08/2019 13:00,16.1,0
10/08/2019 14:00,15.75,0
10/08/2019 15:00,15.45,0
10/08/2019 16:00,15.28,0
10/08/2019 17:00,15.6,0
10/08/2019 18:00,15.45,0
10/08/2019 19:00,15.45,0
10/08/2019 20:00,15.58,0
10/08/2019 21:00,15.48,0
10/08/2019 22:00,15.35,0
10/08/2019 23:00,15.33,0
11/08/2019 0:00,15.23,0
11/08/2019 1:00,15.23,0
11/08/2019 2:00,15.28,0
11/08/2019 3:00,15.53,0
11/08/2019 4:00,15.4,0
11/08/2019 5:00,15.55,0
11/08/2019 6:00,15.58,0
11/08/2019 7:00,16.02,0
11/08/2019 8:00,16.42,0
11/08/2019 9:00,16.6,0
11/08/2019 10:00,15.9,0
11/08/2019 11:00,15.78,0
11/08/2019 12:00,16.3,0
11/08/2019 13:00,16.88,0
11/08/2019 14:00,15.83,0.2
11/08/2019 15:00,16.07,0
11/08/2019 16:00,15.47,0
11/08/2019 17:00,15.65,0
11/08/2019 18:00,15.62,0
11/08/2019 19:00,15.73,0
11/08/2019 20:00,15.72,0
11/08/2019 21:00,15.65,0
11/08/2019 22:00,15.47,0
11/08/2019 23:00,15.38,0
12/08/2019 0:00,14.93,0
12/08/2019 1:00,15.1,0
12/08/2019 2:00,14.93,0
12/08/2019 3:00,15.1,0
12/08/2019 4:00,15.27,0
12/08/2019 5:00,15.2,0
12/08/2019 6:00,15.38,0
12/08/2019 7:00,15.38,0
12/08/2019 8:00,15.02,0.2
12/08/2019 9:00,15.35,0
12/08/2019 10:00,15.92,0
12/08/2019 11:00,17.15,0
12/08/2019 12:00,17.13,0
12/08/2019 13:00,17.33,0
12/08/2019 14:00,17.35,0
12/08/2019 15:00,16.63,0.4
12/08/2019 16:00,15.4,0
12/08/2019 17:00,15.88,0
12/08/2019 18:00,16.08,0
12/08/2019 19:00,16.32,0.2
12/08/2019 20:00,16.28,0
12/08/2019 21:00,16.25,0
12/08/2019 22:00,15.92,0
12/08/2019 23:00,16,0
13/08/2019 0:00,15.88,0
13/08/2019 1:00,15.72,0
13/08/2019 2:00,15.67,0
13/08/2019 3:00,15.4,0
13/08/2019 4:00,15.5,0
13/08/2019 5:00,15.62,0
13/08/2019 6:00,15.73,0
13/08/2019 7:00,15.75,0
13/08/2019 8:00,15.93,0
13/08/2019 9:00,16.42,0
13/08/2019 10:00,16.62,0
13/08/2019 11:00,16.87,0
13/08/2019 12:00,17.33,0
13/08/2019 13:00,17.35,0
13/08/2019 14:00,16.83,0
13/08/2019 15:00,16.33,0
13/08/2019 16:00,16.53,0
13/08/2019 17:00,16.45,0
13/08/2019 18:00,16.22,0.4
13/08/2019 19:00,14.5,0.6
13/08/2019 20:00,14.7,0
13/08/2019 21:00,14.95,0
13/08/2019 22:00,15.03,0.4
13/08/2019 23:00,15.15,0.2
14/08/2019 0:00,14.95,0.8
14/08/2019 1:00,14.38,1
14/08/2019 2:00,14.57,0.2
14/08/2019 3:00,14.82,0.2
14/08/2019 4:00,15.03,0
14/08/2019 5:00,15.5,0
14/08/2019 6:00,15.43,0
14/08/2019 7:00,14.25,1.4
14/08/2019 8:00,14.13,2.2
14/08/2019 9:00,14.07,1.2
14/08/2019 10:00,14.32,1
14/08/2019 11:00,14.43,1
14/08/2019 12:00,14.1,2
14/08/2019 13:00,14.05,1.4
14/08/2019 14:00,14.83,0.6
14/08/2019 15:00,15.77,0
14/08/2019 16:00,15.8,0.6
14/08/2019 17:00,15.07,0.4
14/08/2019 18:00,15.33,0
14/08/2019 19:00,14.88,1.4
14/08/2019 20:00,15.28,0.2
14/08/2019 21:00,15.8,0
14/08/2019 22:00,15.1,1.4
14/08/2019 23:00,14.17,2.6
15/08/2019 0:00,14.35,1.8
15/08/2019 1:00,14.3,1
15/08/2019 2:00,13.98,0.4
15/08/2019 3:00,14.47,0
15/08/2019 4:00,14.38,0
15/08/2019 5:00,13.78,0.4
15/08/2019 6:00,12.62,0.8
15/08/2019 7:00,13.18,0
15/08/2019 8:00,13.78,0
15/08/2019 9:00,14.22,0
15/08/2019 10:00,14.4,0.2
15/08/2019 11:00,14.22,0.2
15/08/2019 12:00,13.4,0.4
15/08/2019 13:00,13.63,0
15/08/2019 14:00,14.3,0
15/08/2019 15:00,14.7,0
15/08/2019 16:00,14.68,0.2
15/08/2019 17:00,14.97,0
15/08/2019 18:00,14.78,0
15/08/2019 19:00,14.67,0
15/08/2019 20:00,14.22,0
15/08/2019 21:00,14.07,0
15/08/2019 22:00,14.03,0
15/08/2019 23:00,13.82,0
16/08/2019 0:00,12.95,0.4
16/08/2019 1:00,12.4,0
16/08/2019 2:00,13.25,0
16/08/2019 3:00,13.1,0
16/08/2019 4:00,12.83,0
16/08/2019 5:00,12.1,0
16/08/2019 6:00,12.13,0
16/08/2019 7:00,12.52,0
16/08/2019 8:00,15.05,0
16/08/2019 9:00,16.9,0
16/08/2019 10:00,17.38,0
16/08/2019 11:00,17.85,0
16/08/2019 12:00,18.43,0
16/08/2019 13:00,19.12,0
16/08/2019 14:00,19.42,0
16/08/2019 15:00,19.07,0
16/08/2019 16:00,17.8,0
16/08/2019 17:00,16.9,0
16/08/2019 18:00,15.95,0
16/08/2019 19:00,15.42,0
16/08/2019 20:00,15.15,0
16/08/2019 21:00,14.82,0
16/08/2019 22:00,14.48,0
16/08/2019 23:00,14.53,0
17/08/2019 0:00,14.25,0
17/08/2019 1:00,13.82,0
17/08/2019 2:00,13.37,0
17/08/2019 3:00,13.15,0
17/08/2019 4:00,12.83,0
17/08/2019 5:00,11.83,0
17/08/2019 6:00,10.47,0
17/08/2019 7:00,11.12,0
17/08/2019 8:00,12.43,0
17/08/2019 9:00,16.53,0
17/08/2019 10:00,18.95,0
17/08/2019 11:00,18.53,0
17/08/2019 12:00,19.67,0
17/08/2019 13:00,19.72,0
17/08/2019 14:00,18.83,0
17/08/2019 15:00,19,0
17/08/2019 16:00,19.87,0
17/08/2019 17:00,18.03,0
17/08/2019 18:00,17.02,0
17/08/2019 19:00,16.27,0
17/08/2019 20:00,16.17,0
17/08/2019 21:00,16.22,0
17/08/2019 22:00,16.18,0
17/08/2019 23:00,15.6,0
18/08/2019 0:00,15.07,0
18/08/2019 1:00,14.9,0
18/08/2019 2:00,15.12,0
18/08/2019 3:00,14.83,0
18/08/2019 4:00,14.78,0
18/08/2019 5:00,14.7,0
18/08/2019 6:00,14.57,0
18/08/2019 7:00,14.85,0
18/08/2019 8:00,15.67,0
18/08/2019 9:00,16.85,0
18/08/2019 10:00,17.7,0
18/08/2019 11:00,17.97,0
18/08/2019 12:00,18.52,0
18/08/2019 13:00,19.32,0
18/08/2019 14:00,18.28,0
18/08/2019 15:00,18.5,0
18/08/2019 16:00,18.27,0
18/08/2019 17:00,17.53,0
18/08/2019 18:00,17.02,0
18/08/2019 19:00,16.95,0
18/08/2019 20:00,16.93,0
18/08/2019 21:00,16.73,0
18/08/2019 22:00,16.43,0
18/08/2019 23:00,16,0
19/08/2019 0:00,15.65,0
19/08/2019 1:00,15.6,0
19/08/2019 2:00,15.42,0
19/08/2019 3:00,15.28,0
19/08/2019 4:00,15.42,0
19/08/2019 5:00,15.47,0
19/08/2019 6:00,15.38,0
19/08/2019 7:00,15.47,0
19/08/2019 8:00,15.93,0
19/08/2019 9:00,17.32,0
19/08/2019 10:00,16.57,0
19/08/2019 11:00,15.8,0.2
19/08/2019 12:00,15.92,0
19/08/2019 13:00,16.85,0.2
19/08/2019 14:00,17.22,0
19/08/2019 15:00,16.92,0
19/08/2019 16:00,15.75,0
19/08/2019 17:00,15.58,0.2
19/08/2019 18:00,15.72,0
19/08/2019 19:00,15.48,0.2
19/08/2019 20:00,14.55,0.4
19/08/2019 21:00,14.32,0.8
19/08/2019 22:00,14.63,0.2
19/08/2019 23:00,15.25,0
20/08/2019 0:00,15.2,0
20/08/2019 1:00,15.15,0
20/08/2019 2:00,14.95,0
20/08/2019 3:00,14.88,0
20/08/2019 4:00,14.57,0
20/08/2019 5:00,14.58,0.4
20/08/2019 6:00,14.65,0
20/08/2019 7:00,15.12,0.2
20/08/2019 8:00,14.8,0.2
20/08/2019 9:00,15.02,0.2
20/08/2019 10:00,14.83,1
20/08/2019 11:00,15.42,0
20/08/2019 12:00,15.4,0.8
20/08/2019 13:00,15.32,0.4
20/08/2019 14:00,15.9,0.6
20/08/2019 15:00,16.57,0
20/08/2019 16:00,16.1,0
20/08/2019 17:00,16.02,0
20/08/2019 18:00,15.53,0
20/08/2019 19:00,15.3,0
20/08/2019 20:00,15.05,0
20/08/2019 21:00,15.37,0
20/08/2019 22:00,14.7,0.6
20/08/2019 23:00,14.9,0
21/08/2019 0:00,15.3,0
21/08/2019 1:00,15.47,0
21/08/2019 2:00,14.62,1
21/08/2019 3:00,13.83,0.2
21/08/2019 4:00,14.73,0
21/08/2019 5:00,14.92,0
21/08/2019 6:00,14.98,0
21/08/2019 7:00,14.95,0
21/08/2019 8:00,15.47,0
21/08/2019 9:00,16.22,0
21/08/2019 10:00,16.35,0
21/08/2019 11:00,17.38,0
21/08/2019 12:00,16.52,0
21/08/2019 13:00,15.45,0.4
21/08/2019 14:00,14.93,0.6
21/08/2019 15:00,15.4,0.2
21/08/2019 16:00,15.48,0.2
21/08/2019 17:00,15.55,0.4
21/08/2019 18:00,14.13,1.2
21/08/2019 19:00,13.95,0.4
21/08/2019 20:00,14.3,0.2
21/08/2019 21:00,14.28,0
21/08/2019 22:00,14.22,0
21/08/2019 23:00,13.73,0.4
22/08/2019 0:00,13.45,0.6
22/08/2019 1:00,13.55,1.2
22/08/2019 2:00,13.6,1.4
22/08/2019 3:00,13.65,1
22/08/2019 4:00,14.32,0.2
22/08/2019 5:00,15.05,0
22/08/2019 6:00,15,0
22/08/2019 7:00,15.13,0
22/08/2019 8:00,15.32,0
22/08/2019 9:00,15.47,0
22/08/2019 10:00,15.72,0
22/08/2019 11:00,15.97,0
22/08/2019 12:00,16.03,0
22/08/2019 13:00,16.25,0
22/08/2019 14:00,15.77,1.2
22/08/2019 15:00,15.07,0
22/08/2019 16:00,14.72,0.4
22/08/2019 17:00,15,0
22/08/2019 18:00,15.25,0
22/08/2019 19:00,15.3,0
22/08/2019 20:00,15.23,0
22/08/2019 21:00,15.07,0
22/08/2019 22:00,15.27,0
22/08/2019 23:00,15.43,0
23/08/2019 0:00,15.52,0
23/08/2019 1:00,15.55,0
23/08/2019 2:00,15.47,0
23/08/2019 3:00,15.33,0
23/08/2019 4:00,15.3,0
23/08/2019 5:00,15.23,0
23/08/2019 6:00,15.25,0
23/08/2019 7:00,15.37,0
23/08/2019 8:00,15.68,0
23/08/2019 9:00,16.03,0
23/08/2019 10:00,15.98,0
23/08/2019 11:00,15.82,0
23/08/2019 12:00,16.77,0.2
23/08/2019 13:00,16.43,0
23/08/2019 14:00,14.97,0.2
23/08/2019 15:00,14.75,0.2
23/08/2019 16:00,14.65,0.2
23/08/2019 17:00,14.9,0
23/08/2019 18:00,14.97,0
23/08/2019 19:00,14.73,0
23/08/2019 20:00,14.85,0
23/08/2019 21:00,14.88,0
23/08/2019 22:00,14.98,0
23/08/2019 23:00,14.2,0.2
24/08/2019 0:00,14.53,0
24/08/2019 1:00,14.65,0
24/08/2019 2:00,14.68,0
24/08/2019 3:00,14.5,0
24/08/2019 4:00,14.85,0
24/08/2019 5:00,15.12,0
24/08/2019 6:00,14.97,0
24/08/2019 7:00,14.95,0
24/08/2019 8:00,15.58,0
24/08/2019 9:00,16.07,0
24/08/2019 10:00,16.08,0
24/08/2019 11:00,16.25,0
24/08/2019 12:00,16.55,0
24/08/2019 13:00,16.58,0
24/08/2019 14:00,16.33,0
24/08/2019 15:00,15.88,0
24/08/2019 16:00,15.43,0.2
24/08/2019 17:00,14.62,0
24/08/2019 18:00,15.17,0
24/08/2019 19:00,15.23,0
24/08/2019 20:00,15.07,0
24/08/2019 21:00,15.08,0
24/08/2019 22:00,15.1,0
24/08/2019 23:00,14.88,0
25/08/2019 0:00,14.93,0
25/08/2019 1:00,15.07,0
25/08/2019 2:00,15.22,0
25/08/2019 3:00,15.2,0
25/08/2019 4:00,15.15,0
25/08/2019 5:00,15.13,0
25/08/2019 6:00,15,0
25/08/2019 7:00,15.15,0
25/08/2019 8:00,16.22,0
25/08/2019 9:00,17.45,0
25/08/2019 10:00,17.78,0
25/08/2019 11:00,18.73,0
25/08/2019 12:00,19.5,0
25/08/2019 13:00,18.73,0
25/08/2019 14:00,18.85,0
25/08/2019 15:00,18.78,0
25/08/2019 16:00,18.57,0
25/08/2019 17:00,17.95,0
25/08/2019 18:00,16.98,0
25/08/2019 19:00,16.62,0
25/08/2019 20:00,16.27,0
25/08/2019 21:00,15.87,0
25/08/2019 22:00,15.67,0
25/08/2019 23:00,15.33,0
26/08/2019 0:00,15.25,0
26/08/2019 1:00,15.45,0
26/08/2019 2:00,15.57,0
26/08/2019 3:00,15.35,0
26/08/2019 4:00,15.1,0
26/08/2019 5:00,15.15,0
26/08/2019 6:00,15.17,0
26/08/2019 7:00,15.68,0
26/08/2019 8:00,16.78,0
26/08/2019 9:00,17.23,0
26/08/2019 10:00,17.53,0
26/08/2019 11:00,17.62,0
26/08/2019 12:00,18.2,0
26/08/2019 13:00,17.2,0
26/08/2019 14:00,17.65,0
26/08/2019 15:00,15.67,0.6
26/08/2019 16:00,14.9,0.2
26/08/2019 17:00,15.37,0
26/08/2019 18:00,15.15,0.2
26/08/2019 19:00,15.67,0
26/08/2019 20:00,15.83,0
26/08/2019 21:00,15.98,0
26/08/2019 22:00,15.72,0
26/08/2019 23:00,15.7,0
27/08/2019 0:00,15.78,0
27/08/2019 1:00,15.65,0
27/08/2019 2:00,15.08,0
27/08/2019 3:00,14.85,0
27/08/2019 4:00,15.25,0
27/08/2019 5:00,15.35,0
27/08/2019 6:00,15.3,0
27/08/2019 7:00,15.2,0
27/08/2019 8:00,15.68,0
27/08/2019 9:00,16.55,0
27/08/2019 10:00,16.98,0
27/08/2019 11:00,16.95,0
27/08/2019 12:00,16.43,0
27/08/2019 13:00,17.07,0
27/08/2019 14:00,17.3,0
27/08/2019 15:00,16.77,0
27/08/2019 16:00,17.27,0
27/08/2019 17:00,16.35,0
27/08/2019 18:00,16.15,0
27/08/2019 19:00,16.33,0
27/08/2019 20:00,16.28,0
27/08/2019 21:00,16.18,0
27/08/2019 22:00,16.03,0
27/08/2019 23:00,15.87,0
28/08/2019 0:00,15.75,0
28/08/2019 1:00,15.5,0
28/08/2019 2:00,15,0
28/08/2019 3:00,14.93,0
28/08/2019 4:00,14.93,0.2
28/08/2019 5:00,14.7,0.2
28/08/2019 6:00,14.6,0.2
28/08/2019 7:00,14.5,0.4
28/08/2019 8:00,15,0.8
28/08/2019 9:00,15.65,0.2
28/08/2019 10:00,16.78,0
28/08/2019 11:00,16.3,0.2
28/08/2019 12:00,15.35,0.2
28/08/2019 13:00,15.27,0
28/08/2019 14:00,15.23,0.2
28/08/2019 15:00,15.6,0
28/08/2019 16:00,15.15,0.2
28/08/2019 17:00,14.87,0
28/08/2019 18:00,14.73,0
28/08/2019 19:00,14.9,0
28/08/2019 20:00,15,0
28/08/2019 21:00,15.2,0
28/08/2019 22:00,15.45,0
28/08/2019 23:00,15.28,0
29/08/2019 0:00,15.05,0
29/08/2019 1:00,14.85,0
29/08/2019 2:00,14.43,0
29/08/2019 3:00,14.67,0
29/08/2019 4:00,14.7,0
29/08/2019 5:00,14.9,0
29/08/2019 6:00,14.88,0
29/08/2019 7:00,15.12,0
29/08/2019 8:00,15.43,0
29/08/2019 9:00,15.72,0
29/08/2019 10:00,15.93,0
29/08/2019 11:00,16.47,0
29/08/2019 12:00,16.88,0
